,Dimensionality,Parcels,Subject,Network
0,1.0247631020798706,1,02,VIS1
1,0.9728248983213476,1,03,VIS1
2,0.6448876368442322,1,04,VIS1
3,0.395747331254201,1,06,VIS1
4,0.015532491004898548,1,08,VIS1
5,0.9260238483132955,1,09,VIS1
6,0.40655758413765886,1,10,VIS1
7,0.17573788577030644,1,12,VIS1
8,0.0011720136113828534,1,14,VIS1
9,0.7443444272151325,1,15,VIS1
10,0.09535473163231635,1,18,VIS1
11,1.3569759087318722,1,20,VIS1
12,0.26244265433736125,1,22,VIS1
13,1.0751391562212662,1,25,VIS1
14,1.112641926943216,1,27,VIS1
15,0.5217494032605533,1,29,VIS1
16,0.5956499920182082,1,31,VIS1
17,0.8015377193160107,1,17,VIS1
18,0.6111268650286228,1,19,VIS1
19,0.1255354194604825,1,21,VIS1
20,1.0102403805736737,1,24,VIS1
21,0.052216837112326706,1,26,VIS1
22,0.998346499352222,1,28,VIS1
23,0.9046628507545347,1,30,VIS1
24,0.6924254328742007,2,02,VIS2
25,0.012344739811212903,2,03,VIS2
26,0.0020780534832717593,2,04,VIS2
27,1.1594364984463015,2,06,VIS2
28,0.08769605171799992,2,08,VIS2
29,1.3589750373979093,2,09,VIS2
30,0.6603702841649645,2,10,VIS2
31,0.8811435283481603,2,12,VIS2
32,0.038813155824893544,2,14,VIS2
33,0.216782200324341,2,15,VIS2
34,0.07085842096543922,2,18,VIS2
35,0.38802941515559575,2,20,VIS2
36,0.7462496030287997,2,22,VIS2
37,0.14963046265462554,2,25,VIS2
38,0.6129630894351125,2,27,VIS2
39,0.07824745651690969,2,29,VIS2
40,0.16361599724696027,2,31,VIS2
41,0.6702647145667581,2,17,VIS2
42,0.7456543438846763,2,19,VIS2
43,0.00013464955272162837,2,21,VIS2
44,0.9786373826507005,2,24,VIS2
45,0.1793631220965198,2,26,VIS2
46,0.049980401445040665,2,28,VIS2
47,0.5617694551023183,2,30,VIS2
48,0.8204808932041245,3,02,VIS2
49,1.403250400149078,3,03,VIS2
50,1.174208438261316,3,04,VIS2
51,0.17027814278633874,3,06,VIS2
52,0.46788556531881126,3,08,VIS2
53,0.22271456083887198,3,09,VIS2
54,0.11421031359910859,3,10,VIS2
55,0.5286239604081326,3,12,VIS2
56,0.08252324562906482,3,14,VIS2
57,0.2830506808457697,3,15,VIS2
58,8.252220859633204e-06,3,18,VIS2
59,0.5457000857802323,3,20,VIS2
60,1.117750960041645,3,22,VIS2
