,Dimensionality,Parcels,Subject,Network
0,1.093738804770279,1,02,VIS1
1,1.1687847583368451,1,03,VIS1
2,0.7288835701849624,1,04,VIS1
3,0.7656027787328887,1,06,VIS1
4,0.6804458394438597,1,08,VIS1
5,0.9917187509229447,1,09,VIS1
6,0.5596639829894692,1,10,VIS1
7,0.5476822538979633,1,12,VIS1
8,0.8820372251040215,1,14,VIS1
9,0.5892475181048418,1,15,VIS1
10,0.44039810836344473,1,18,VIS1
11,1.10359327202282,1,20,VIS1
12,0.4757468792268155,1,22,VIS1
13,0.7194955586495102,1,25,VIS1
14,1.3518712130891861,1,27,VIS1
15,0.7063854339587259,1,29,VIS1
16,0.5973740021853154,1,31,VIS1
17,1.170089432044612,1,17,VIS1
18,0.7269190378217112,1,19,VIS1
19,0.5776006182109678,1,21,VIS1
20,1.5610658763679666,1,24,VIS1
21,0.8051546448573121,1,26,VIS1
22,0.33063821108289043,1,28,VIS1
23,0.853815442835469,1,30,VIS1
24,0.5191952490608851,2,02,VIS2
25,0.3198016280758876,2,03,VIS2
26,0.11225836288411543,2,04,VIS2
27,0.308761608245666,2,06,VIS2
28,0.04854511378329103,2,08,VIS2
29,0.25359258578100685,2,09,VIS2
30,0.2998032741114713,2,10,VIS2
31,0.15388556929163721,2,12,VIS2
32,0.0033697018597636887,2,14,VIS2
33,0.21513520267262962,2,15,VIS2
34,0.029904668913527426,2,18,VIS2
35,0.14547443439501645,2,20,VIS2
36,0.18747589585583035,2,22,VIS2
37,0.03906348080412535,2,25,VIS2
38,0.7059743305976562,2,27,VIS2
39,0.3156308180982961,2,29,VIS2
40,0.027659949122374572,2,31,VIS2
41,0.3996984844816564,2,17,VIS2
42,0.21787708519105467,2,19,VIS2
43,0.0528470784654688,2,21,VIS2
44,0.24296895597724646,2,24,VIS2
45,0.11339275904871887,2,26,VIS2
46,0.015027303425093915,2,28,VIS2
47,0.0307367390489382,2,30,VIS2
48,0.31844548548873053,3,02,VIS2
49,0.6151977919713629,3,03,VIS2
50,0.01211680894324981,3,04,VIS2
51,0.7469897721451402,3,06,VIS2
52,0.10574678525287698,3,08,VIS2
53,0.19262418214763083,3,09,VIS2
54,0.25857069612403666,3,10,VIS2
55,0.395390086076166,3,12,VIS2
56,0.3415412231197537,3,14,VIS2
57,0.08834102495587001,3,15,VIS2
58,0.10415399502623146,3,18,VIS2
59,0.1960837307446574,3,20,VIS2
60,0.13553857373350317,3,22,VIS2
61,0.00850921369287278,3,25,VIS2
62,0.34564846132439203,3,27,VIS2
63,0.1733657351671622,3,29,VIS2
64,0.1806040189984257,3,31,VIS2
65,0.2132866977820662,3,17,VIS2
66,0.1436111226399104,3,19,VIS2
67,0.10357253482540647,3,21,VIS2
68,0.3707733217059419,3,24,VIS2
69,0.03492504589125683,3,26,VIS2
70,0.002418948013771211,3,28,VIS2
71,0.07802608048998384,3,30,VIS2
72,1.504031206846785,4,02,VIS2
73,1.2302397782373244,4,03,VIS2
74,0.8779915592238384,4,04,VIS2
75,0.9978458282133924,4,06,VIS2
76,0.5218223635893545,4,08,VIS2
77,1.1823916808434491,4,09,VIS2
78,0.546593223303388,4,10,VIS2
79,0.587872655328451,4,12,VIS2
80,1.0431391481854726,4,14,VIS2
81,0.6180009305515682,4,15,VIS2
82,0.4009946260729551,4,18,VIS2
83,1.0736408006352653,4,20,VIS2
84,0.7384543689050105,4,22,VIS2
85,0.8189694514479512,4,25,VIS2
86,1.5664164716764568,4,27,VIS2
87,0.6924170919750702,4,29,VIS2
88,0.7239656242856587,4,31,VIS2
89,1.0070730693397716,4,17,VIS2
90,0.6254851909094813,4,19,VIS2
91,0.4939196701371342,4,21,VIS2
92,1.5956251735333107,4,24,VIS2
93,0.9409936037705181,4,26,VIS2
94,0.36706872334236823,4,28,VIS2
95,1.1500459293472174,4,30,VIS2
96,1.6949176396071017,5,02,VIS2
97,1.4119408531481412,5,03,VIS2
98,0.8398745177768119,5,04,VIS2
99,0.7279531575758016,5,06,VIS2
100,0.34607695188977255,5,08,VIS2
101,1.0269748492538833,5,09,VIS2
102,0.6259598589775222,5,10,VIS2
103,0.582393850682632,5,12,VIS2
104,0.9218255751591021,5,14,VIS2
105,0.9438920859040736,5,15,VIS2
106,0.41516172542465185,5,18,VIS2
107,0.7892899442573028,5,20,VIS2
108,0.7083351526279414,5,22,VIS2
109,0.6909457112396301,5,25,VIS2
110,1.4768005655487633,5,27,VIS2
111,0.876803432600729,5,29,VIS2
112,0.6980540153309793,5,31,VIS2
113,0.9681721872568475,5,17,VIS2
114,0.5397216057892573,5,19,VIS2
115,0.4729000897688882,5,21,VIS2
116,1.3295715469328984,5,24,VIS2
117,0.9227085704417244,5,26,VIS2
118,0.2199058146875661,5,28,VIS2
119,0.8726450996249672,5,30,VIS2
120,1.1696813050997494,6,02,VIS2
121,0.9674869359187263,6,03,VIS2
122,0.6496600866385372,6,04,VIS2
123,0.4491043266707506,6,06,VIS2
124,0.44551460193136716,6,08,VIS2
125,0.865717761059974,6,09,VIS2
126,0.5678049637155738,6,10,VIS2
127,0.5402488718085295,6,12,VIS2
128,0.5979338456390504,6,14,VIS2
129,0.7536283590040834,6,15,VIS2
130,0.24274201075273216,6,18,VIS2
131,0.5114133991731046,6,20,VIS2
132,0.5550948193638074,6,22,VIS2
133,0.5638670955696715,6,25,VIS2
134,1.3592821407922298,6,27,VIS2
135,0.6847515332360681,6,29,VIS2
136,0.3872327491158952,6,31,VIS2
137,0.7108723452273146,6,17,VIS2
138,0.36389516501711827,6,19,VIS2
139,0.3349641436803991,6,21,VIS2
140,0.9988127598708683,6,24,VIS2
141,0.8707217359569817,6,26,VIS2
142,0.19068827804073255,6,28,VIS2
143,0.5770065578538375,6,30,VIS2
144,1.0942191961140844,7,02,VIS2
145,0.40902542538413106,7,03,VIS2
146,0.3503181139942947,7,04,VIS2
147,0.3291099190220365,7,06,VIS2
148,0.2798081960577698,7,08,VIS2
149,0.6889690449026458,7,09,VIS2
150,0.48740789162234766,7,10,VIS2
151,0.2326659024151236,7,12,VIS2
152,0.4101363657388838,7,14,VIS2
153,0.5940836868991269,7,15,VIS2
154,0.00276306712143991,7,18,VIS2
155,0.5731303655366721,7,20,VIS2
156,0.42516222512826424,7,22,VIS2
157,0.2693306706892818,7,25,VIS2
158,0.8799712324251951,7,27,VIS2
159,0.3820423261442387,7,29,VIS2
160,0.27264985531201263,7,31,VIS2
161,0.5262237867396624,7,17,VIS2
162,0.22676741021844307,7,19,VIS2
163,0.0995437281144222,7,21,VIS2
164,0.7850018187662379,7,24,VIS2
165,0.48680131629160156,7,26,VIS2
166,0.03917925771850041,7,28,VIS2
167,0.34133478899792585,7,30,VIS2
168,0.5675658548598296,8,02,SMN
169,0.18543762416319978,8,03,SMN
170,0.13454931463835082,8,04,SMN
171,0.9703929997343038,8,06,SMN
172,0.16651333169195548,8,08,SMN
173,0.1360916540035332,8,09,SMN
174,0.6347526525726754,8,10,SMN
175,0.3272600635703547,8,12,SMN
176,0.4798395867081555,8,14,SMN
177,0.08171353213215893,8,15,SMN
178,0.07616176375236558,8,18,SMN
179,0.7142022785227465,8,20,SMN
180,0.08534298895360024,8,22,SMN
181,0.08170973924565335,8,25,SMN
182,0.9922438410675832,8,27,SMN
183,0.4548591345012942,8,29,SMN
184,0.011166514817613302,8,31,SMN
185,0.2070378330918109,8,17,SMN
186,0.19534972137192314,8,19,SMN
187,0.24023931511747218,8,21,SMN
188,0.47007339111741486,8,24,SMN
189,0.4900935601324382,8,26,SMN
190,0.039525668542673274,8,28,SMN
191,0.07010298419681141,8,30,SMN
192,0.21956573724776698,9,02,SMN
193,0.23604573368244086,9,03,SMN
194,0.05102757508295741,9,04,SMN
195,0.42644068943799823,9,06,SMN
196,0.07450335474396716,9,08,SMN
197,0.0836891380406718,9,09,SMN
198,0.36555317178796537,9,10,SMN
199,0.13402995999565506,9,12,SMN
200,0.38826145234016607,9,14,SMN
201,0.19878942564932073,9,15,SMN
202,0.033127699389083026,9,18,SMN
203,0.5008927868555474,9,20,SMN
204,0.14758517173773705,9,22,SMN
205,0.034369803289924616,9,25,SMN
206,0.4515594148287888,9,27,SMN
207,0.5448471527273322,9,29,SMN
208,0.02000032234210934,9,31,SMN
209,0.08515221315009121,9,17,SMN
210,0.16522082564748386,9,19,SMN
211,0.20433346033983574,9,21,SMN
212,0.29010125098290906,9,24,SMN
213,0.24363348281556163,9,26,SMN
214,0.26712951330425994,9,28,SMN
215,0.15781141785879235,9,30,SMN
216,0.65002857913661,10,02,CON
217,0.48752426538976,10,03,CON
218,0.25841789716055225,10,04,CON
219,0.4704088415676689,10,06,CON
220,0.42920821729387254,10,08,CON
221,0.7491290960690574,10,09,CON
222,0.6011433207391801,10,10,CON
223,0.3233898799252853,10,12,CON
224,0.6552490897245768,10,14,CON
225,0.03005799948997631,10,15,CON
226,0.05350918842711774,10,18,CON
227,0.2827086275143603,10,20,CON
228,0.034419056866232985,10,22,CON
229,0.17130648160904596,10,25,CON
230,0.645924357639228,10,27,CON
231,0.315156936137081,10,29,CON
232,0.0011515777352893942,10,31,CON
233,0.1995598090745686,10,17,CON
