,Dimensionality,Parcels,Subject,Network
0,0.8584325284022216,1,02,VIS1
1,1.104386280679285,1,03,VIS1
2,0.6217596478771105,1,04,VIS1
3,0.7822337059352136,1,06,VIS1
4,0.6526500827516815,1,08,VIS1
5,0.8703092128980194,1,09,VIS1
6,0.6418464449823568,1,10,VIS1
7,0.5677021192074345,1,12,VIS1
8,0.9332998961028682,1,14,VIS1
9,0.5478394909684424,1,15,VIS1
10,0.45165415832986455,1,18,VIS1
11,0.9340983944826081,1,20,VIS1
12,0.4820670327044404,1,22,VIS1
13,0.7139811216618454,1,25,VIS1
14,1.2818716192844386,1,27,VIS1
15,0.8830574781754457,1,29,VIS1
16,0.7264532182357797,1,31,VIS1
17,0.8837438483661543,1,17,VIS1
18,0.692667435855285,1,19,VIS1
19,0.53174486093785,1,21,VIS1
20,1.4073260405474481,1,24,VIS1
21,0.7682776325214992,1,26,VIS1
22,0.2797396077518226,1,28,VIS1
23,0.8303985517784496,1,30,VIS1
24,0.3919437416375853,2,02,VIS2
25,0.32006159169386544,2,03,VIS2
26,0.13077364945584286,2,04,VIS2
27,0.30307087843079344,2,06,VIS2
28,0.20448649647075606,2,08,VIS2
29,0.17321464368815362,2,09,VIS2
30,0.3894508928465533,2,10,VIS2
31,0.061453303637993145,2,12,VIS2
32,0.054680461511994946,2,14,VIS2
33,0.3545069749537603,2,15,VIS2
34,0.07224246174860133,2,18,VIS2
35,0.22055568796728833,2,20,VIS2
36,0.33869669294595967,2,22,VIS2
37,0.18243039357740867,2,25,VIS2
38,0.8324479070718322,2,27,VIS2
39,0.5514853972402902,2,29,VIS2
40,0.11642809957177924,2,31,VIS2
41,0.30744104645773,2,17,VIS2
42,0.3490372809071251,2,19,VIS2
43,0.15282369470810211,2,21,VIS2
44,0.45294061845157363,2,24,VIS2
45,0.27716652077728265,2,26,VIS2
46,0.0019626276420755635,2,28,VIS2
47,0.16453219346194634,2,30,VIS2
48,0.4126016700080315,3,02,VIS2
49,0.6450625088492337,3,03,VIS2
50,0.12156055113124162,3,04,VIS2
51,0.5664631368407965,3,06,VIS2
52,0.1912110996751605,3,08,VIS2
53,0.24655823585768413,3,09,VIS2
54,0.3437009940310176,3,10,VIS2
55,0.24008419775754206,3,12,VIS2
56,0.21707817879190766,3,14,VIS2
57,0.07066636509724401,3,15,VIS2
58,0.12342175477119022,3,18,VIS2
59,0.15978650219308135,3,20,VIS2
60,0.2451435240236139,3,22,VIS2
61,0.0149139292799328,3,25,VIS2
62,0.550861886910795,3,27,VIS2
63,0.34864180452174365,3,29,VIS2
64,0.22860489683599633,3,31,VIS2
65,0.32883891436436363,3,17,VIS2
66,0.13707995116588267,3,19,VIS2
67,0.04794042479815365,3,21,VIS2
