,Dimensionality,Parcels,Subject,Network
0,1.4717981091014964,1,02,VIS1
1,0.8223928073068825,1,03,VIS1
2,0.39052653623734856,1,04,VIS1
3,0.8564152078567461,1,06,VIS1
4,0.6480314952606824,1,08,VIS1
5,0.6123040540930806,1,09,VIS1
6,0.6954083836882095,1,10,VIS1
7,0.3899958518461939,1,12,VIS1
8,1.137311050075378,1,14,VIS1
9,0.3492315505423576,1,15,VIS1
10,0.4133376450415171,1,18,VIS1
11,1.0345071258350338,1,20,VIS1
12,0.5354909278761699,1,22,VIS1
13,0.3551324974847239,1,25,VIS1
14,1.3798611266052332,1,27,VIS1
15,0.9930108041361928,1,29,VIS1
16,0.8092610735222069,1,31,VIS1
17,0.6337636813620047,1,17,VIS1
18,0.3289000978243138,1,19,VIS1
19,0.2687434417451886,1,21,VIS1
20,1.6547038818442745,1,24,VIS1
21,0.6226921708385583,1,26,VIS1
22,0.03290543848824682,1,28,VIS1
23,0.5794236043033101,1,30,VIS1
24,0.15734123283938622,2,02,VIS2
25,0.6128508849710613,2,03,VIS2
26,0.030721931356614468,2,04,VIS2
27,0.20760269484548552,2,06,VIS2
28,0.22335684967494326,2,08,VIS2
29,0.027125450523831064,2,09,VIS2
30,0.395751818986033,2,10,VIS2
31,0.05233559257754509,2,12,VIS2
32,0.06594761318647663,2,14,VIS2
33,0.3309162099313673,2,15,VIS2
34,0.2678318980356362,2,18,VIS2
35,0.024588054770109186,2,20,VIS2
36,0.2674109655931896,2,22,VIS2
37,0.21257756924253657,2,25,VIS2
38,0.8207499618292162,2,27,VIS2
39,0.526666876395118,2,29,VIS2
40,0.5289065637581192,2,31,VIS2
41,0.1515969424932407,2,17,VIS2
42,0.17867977661096338,2,19,VIS2
43,0.05883480230847749,2,21,VIS2
44,0.3578491702553263,2,24,VIS2
45,0.01025014673833977,2,26,VIS2
46,0.017184958422868046,2,28,VIS2
47,0.020091025293611314,2,30,VIS2
48,0.6461285210920448,3,02,VIS2
49,0.6153087762745679,3,03,VIS2
50,0.021688315017709216,3,04,VIS2
51,1.251410766148776,3,06,VIS2
52,0.640634792263847,3,08,VIS2
53,0.10356274843334912,3,09,VIS2
54,0.4613672566460954,3,10,VIS2
55,0.16826443515956685,3,12,VIS2
56,0.5910081378133177,3,14,VIS2
57,0.14552483826413215,3,15,VIS2
58,0.2813077574076384,3,18,VIS2
59,0.0022190030495681376,3,20,VIS2
60,0.2782525841317574,3,22,VIS2
61,0.2671748163628945,3,25,VIS2
62,0.4045119634610266,3,27,VIS2
63,0.3290308579722762,3,29,VIS2
64,0.1557512966916262,3,31,VIS2
65,0.4606769985085708,3,17,VIS2
66,0.03387049745583081,3,19,VIS2
67,0.001728686172027197,3,21,VIS2
68,0.3063262089033111,3,24,VIS2
69,0.01109361343114865,3,26,VIS2
70,0.0519825329005507,3,28,VIS2
71,0.33140536174448953,3,30,VIS2
72,1.5874342671924548,4,02,VIS2
73,1.0447725827282177,4,03,VIS2
74,0.6422105441815337,4,04,VIS2
75,1.1274533246020153,4,06,VIS2
76,0.6629268519047683,4,08,VIS2
77,0.7081127831607049,4,09,VIS2
78,0.5803622766178771,4,10,VIS2
79,0.2443761812269506,4,12,VIS2
80,1.6824271489114557,4,14,VIS2
81,0.525796309176119,4,15,VIS2
82,0.180314996171674,4,18,VIS2
83,1.0842969563013645,4,20,VIS2
84,0.9335638657474364,4,22,VIS2
85,0.41509323450764624,4,25,VIS2
86,1.6555452790238443,4,27,VIS2
87,0.906546576286513,4,29,VIS2
88,1.0484218959731095,4,31,VIS2
89,0.8109971602699034,4,17,VIS2
90,0.27992620637209065,4,19,VIS2
91,0.26916088337955835,4,21,VIS2
92,1.3011674293136333,4,24,VIS2
93,0.8030421597873609,4,26,VIS2
94,0.03682006323459655,4,28,VIS2
95,0.5414086895800717,4,30,VIS2
96,1.7639083420121553,5,02,VIS2
97,1.1797620377870226,5,03,VIS2
98,0.7971711135929296,5,04,VIS2
99,0.7356303488317447,5,06,VIS2
100,0.30307117381707105,5,08,VIS2
101,0.7496667325681584,5,09,VIS2
102,0.5057764985740422,5,10,VIS2
103,0.3800861384835226,5,12,VIS2
104,1.419541392067476,5,14,VIS2
105,0.8067189586201647,5,15,VIS2
106,0.16403884459915116,5,18,VIS2
107,0.7018154496186247,5,20,VIS2
108,0.9821196549103581,5,22,VIS2
109,0.6414077072251941,5,25,VIS2
110,1.5589544505971686,5,27,VIS2
111,1.0311072510610277,5,29,VIS2
112,0.9231897208993377,5,31,VIS2
113,0.7298055868985458,5,17,VIS2
114,0.1354089308917934,5,19,VIS2
115,0.4801071823572184,5,21,VIS2
116,1.0111658688998144,5,24,VIS2
117,0.6546036255491506,5,26,VIS2
118,0.0010149849749329517,5,28,VIS2
119,0.2969236893097665,5,30,VIS2
120,1.0146477631011563,6,02,VIS2
121,0.6837047486007871,6,03,VIS2
122,0.4206108479999046,6,04,VIS2
123,0.5285480345894342,6,06,VIS2
124,0.35225809028278915,6,08,VIS2
125,0.6958135923784459,6,09,VIS2
126,0.5876290797123113,6,10,VIS2
127,0.4206905464122032,6,12,VIS2
128,0.6297686775344844,6,14,VIS2
129,0.7037042109102934,6,15,VIS2
130,0.056528830673316204,6,18,VIS2
131,0.40049292071551806,6,20,VIS2
132,0.6752492549303132,6,22,VIS2
133,0.6529383800087901,6,25,VIS2
134,1.3811833738871102,6,27,VIS2
135,0.7574434873182126,6,29,VIS2
136,0.5306692776223089,6,31,VIS2
137,0.5801026571874051,6,17,VIS2
138,0.0850485367843338,6,19,VIS2
139,0.2542733485486322,6,21,VIS2
140,0.8717675982398289,6,24,VIS2
141,0.755317574586649,6,26,VIS2
142,0.0141425348855226,6,28,VIS2
143,0.09016546024158345,6,30,VIS2
144,0.7754673085220292,7,02,VIS2
145,0.4798802801197455,7,03,VIS2
146,0.3258496258250512,7,04,VIS2
147,0.3280331663516932,7,06,VIS2
148,0.22938022384013748,7,08,VIS2
149,0.4702773948066055,7,09,VIS2
150,0.36825624032550613,7,10,VIS2
151,0.11658015211814096,7,12,VIS2
152,0.5572481074758466,7,14,VIS2
153,0.43218201993878536,7,15,VIS2
154,0.01068185639804005,7,18,VIS2
155,0.3875137252417905,7,20,VIS2
156,0.47399750911912586,7,22,VIS2
157,0.013430743406671913,7,25,VIS2
158,0.8180527310832215,7,27,VIS2
159,0.40017924375912145,7,29,VIS2
160,0.4026798023363596,7,31,VIS2
161,0.23150733960956724,7,17,VIS2
162,0.02097430448662458,7,19,VIS2
163,0.06255539446678805,7,21,VIS2
164,0.6592719373643997,7,24,VIS2
165,0.2070402171162593,7,26,VIS2
166,0.006099688547328532,7,28,VIS2
167,0.22194062550788402,7,30,VIS2
168,0.27013590495908335,8,02,SMN
169,0.006637003556843214,8,03,SMN
170,0.07279893784394453,8,04,SMN
171,0.30558376100966045,8,06,SMN
172,0.44644731757522466,8,08,SMN
173,0.0009233483472622337,8,09,SMN
174,0.45682865673575956,8,10,SMN
175,0.008804081960195545,8,12,SMN
176,0.33836176501656073,8,14,SMN
177,0.33340460694548707,8,15,SMN
178,0.016214636800474382,8,18,SMN
179,0.4841664238354199,8,20,SMN
180,0.08295305589291217,8,22,SMN
181,0.054818728379180816,8,25,SMN
182,0.6301908772584479,8,27,SMN
183,0.9039036218301301,8,29,SMN
184,0.04904409308129532,8,31,SMN
185,0.005891057322621043,8,17,SMN
186,0.02361929091219066,8,19,SMN
187,0.08107271056522558,8,21,SMN
188,0.2386965942755731,8,24,SMN
189,0.2368197714606601,8,26,SMN
190,0.11437737605312949,8,28,SMN
