,Dimensionality,Parcels,Subject,Network
0,0.9525636578457317,1,02,VIS1
1,1.028517031493043,1,03,VIS1
2,0.6454629873072517,1,04,VIS1
3,0.842514325331369,1,06,VIS1
4,0.7426511812294146,1,08,VIS1
5,0.8708718086597833,1,09,VIS1
6,0.5874749095579814,1,10,VIS1
7,0.5753148551751115,1,12,VIS1
8,1.0166812198918624,1,14,VIS1
9,0.5719619976303446,1,15,VIS1
10,0.41197319147769496,1,18,VIS1
11,1.024715569658738,1,20,VIS1
12,0.4474277315894867,1,22,VIS1
13,0.5506286796518699,1,25,VIS1
14,1.3975884294638803,1,27,VIS1
15,0.8605618188022793,1,29,VIS1
16,0.762654869400672,1,31,VIS1
17,0.9083664656562459,1,17,VIS1
18,0.7338495467251607,1,19,VIS1
19,0.6208702003502955,1,21,VIS1
20,1.5050902276850167,1,24,VIS1
21,0.7693695754393948,1,26,VIS1
22,0.2651358009724727,1,28,VIS1
23,0.7735020309625193,1,30,VIS1
24,0.47637300774802555,2,02,VIS2
25,0.45717613092700954,2,03,VIS2
26,0.18697041032924164,2,04,VIS2
27,0.3250304839521255,2,06,VIS2
28,0.23630746406725223,2,08,VIS2
29,0.1752343856460494,2,09,VIS2
30,0.36836029059541664,2,10,VIS2
31,0.10925650016066818,2,12,VIS2
32,0.0712555059518025,2,14,VIS2
33,0.3668699544403435,2,15,VIS2
34,0.06220666806796312,2,18,VIS2
35,0.16390940162090534,2,20,VIS2
36,0.3017269651103992,2,22,VIS2
37,0.20339379434392074,2,25,VIS2
38,0.8625122848568376,2,27,VIS2
39,0.5151431523568576,2,29,VIS2
40,0.14082620937871296,2,31,VIS2
41,0.33811553539983547,2,17,VIS2
42,0.2906062854027268,2,19,VIS2
43,0.1221373611279021,2,21,VIS2
44,0.24186235282971377,2,24,VIS2
45,0.14326058356926152,2,26,VIS2
46,3.284732854356924e-05,2,28,VIS2
47,0.09729541313249794,2,30,VIS2
48,0.4626298590668523,3,02,VIS2
49,0.6265493150752656,3,03,VIS2
50,0.022513358164531375,3,04,VIS2
51,0.7028667692041444,3,06,VIS2
52,0.09724010641834932,3,08,VIS2
53,0.18296446374866904,3,09,VIS2
54,0.27927783908207177,3,10,VIS2
55,0.3294525528112037,3,12,VIS2
56,0.28028261326817877,3,14,VIS2
57,0.06645535067307803,3,15,VIS2
58,0.12191509516171689,3,18,VIS2
