,Dimensionality,Layer,Subject
0,0.7507184736835119,1,02
1,1.5790153423900013,2,02
2,1.4812656848195096,3,02
3,1.4080539016280047,4,02
4,1.3592027201787258,5,02
5,1.310435623200527,6,02
6,1.2796681994886063,7,02
7,1.2500378355738033,8,02
8,1.2533864621349864,9,02
9,1.2619557423846584,10,02
10,1.2864505675532574,11,02
11,0.7969127384435696,12,02
12,1.1485388372833507,1,03
13,1.6242314801683198,2,03
14,1.373156144698206,3,03
15,1.3081513208886437,4,03
16,1.2696554620604903,5,03
17,1.2631522315589219,6,03
18,1.289943323838669,7,03
19,1.2961995649071372,8,03
20,1.316363448324615,9,03
21,1.3319640864261246,10,03
22,1.3981227166482686,11,03
23,1.1363558532402962,12,03
24,0.24600047125471375,1,04
25,1.1559169077470384,2,04
26,1.1258976825405675,3,04
27,1.1088871962155025,4,04
28,1.0788746393580961,5,04
29,1.065712455243705,6,04
30,1.0944745220239684,7,04
31,1.113106555603693,8,04
32,1.1371148093845278,9,04
33,1.144489086592644,10,04
34,1.1671726107244145,11,04
35,0.2873007641961283,12,04
36,0.3910327534907716,1,06
37,1.375919651559518,2,06
38,1.2447831651725787,3,06
39,1.1967192032815601,4,06
40,1.2010736399230606,5,06
41,1.1946108583292183,6,06
42,1.176845203899061,7,06
43,1.1900352006672938,8,06
44,1.2007299661468338,9,06
45,1.2431194131736583,10,06
46,1.2499434575866726,11,06
47,0.5639451016195893,12,06
48,0.4794577848551114,1,08
49,1.501556258867952,2,08
50,1.3542895472205032,3,08
51,1.2641091408480287,4,08
52,1.200278339286762,5,08
53,1.1948935706385222,6,08
54,1.1984291110840521,7,08
55,1.1571968815259757,8,08
56,1.1608478197600405,9,08
57,1.1537876674013345,10,08
58,1.1632785301152813,11,08
59,0.1885764231357763,12,08
60,0.5030915959228076,1,09
61,1.4463920388363205,2,09
62,1.3859585102681202,3,09
63,1.307854088373467,4,09
64,1.2606418971896258,5,09
65,1.2543604964226742,6,09
66,1.2424853868571992,7,09
67,1.247967170559951,8,09
68,1.2494951626740316,9,09
69,1.239077799223303,10,09
70,1.2518103213353506,11,09
71,0.5480077005778248,12,09
72,0.721041879319961,1,10
73,1.733628124481621,2,10
74,1.4805126737161953,3,10
75,1.3837114907136077,4,10
76,1.3506514722526664,5,10
77,1.2980663510521966,6,10
78,1.2505364733866255,7,10
79,1.2855177620971345,8,10
80,1.3111407088161433,9,10
81,1.3335340766437858,10,10
82,1.3700966210431849,11,10
83,1.1367329553101708,12,10
84,0.21260466052272084,1,12
85,1.2211427292348815,2,12
86,1.1853514015079079,3,12
87,1.1102878643086909,4,12
88,1.0973137488647604,5,12
89,1.0932875984099477,6,12
90,1.0982814472479665,7,12
91,1.102372671895914,8,12
92,1.1428499211462133,9,12
93,1.184296135411906,10,12
94,1.2448130137657447,11,12
95,0.7531231032310174,12,12
96,0.2720618788077409,1,14
97,1.3972252184039664,2,14
98,1.2637586197206792,3,14
99,1.2086322308741468,4,14
100,1.1958677299984442,5,14
101,1.1826861740752892,6,14
102,1.1742892772578875,7,14
103,1.1597067693743663,8,14
104,1.1550367219963753,9,14
105,1.2051021742419377,10,14
106,1.2075303435228344,11,14
107,0.7252554170636472,12,14
108,0.39754413405419753,1,15
109,1.5523863645654243,2,15
110,1.4078074377136567,3,15
111,1.3298130009303697,4,15
112,1.2326246614666756,5,15
113,1.2263891466899264,6,15
114,1.2015935512773066,7,15
115,1.2114095344130555,8,15
116,1.223256056890884,9,15
117,1.2155619345399484,10,15
118,1.2494725075588449,11,15
119,0.680576306482362,12,15
120,0.276303210049109,1,18
121,1.236006846663288,2,18
122,1.182824392171916,3,18
123,1.1568753654239468,4,18
124,1.1281549929071477,5,18
125,1.1005940892419117,6,18
126,1.0918710789269983,7,18
127,1.0953994003868692,8,18
128,1.1022987461755092,9,18
129,1.1209311029443163,10,18
130,1.1300749809799446,11,18
131,0.12476038977772204,12,18
132,0.06630429830584461,1,20
133,1.1402588786714316,2,20
134,1.1510087069397035,3,20
135,1.0975486834317305,4,20
136,1.0908013923592998,5,20
137,1.1335572997953627,6,20
138,1.1325772744948375,7,20
139,1.138144490089128,8,20
140,1.189858779934414,9,20
141,1.2352824525721744,10,20
142,1.2548655207701234,11,20
143,0.8959650580120907,12,20
144,0.6678871480310596,1,22
145,1.9007303165270248,2,22
146,1.6238669828271783,3,22
147,1.5030691696224088,4,22
148,1.4250387968904983,5,22
149,1.3806403452921785,6,22
150,1.4005744706823096,7,22
151,1.394982068335144,8,22
152,1.4236435329002695,9,22
153,1.4596597800402595,10,22
154,1.5388897417538063,11,22
155,0.8327934589814371,12,22
156,0.39244633522010725,1,25
157,1.383146280540515,2,25
158,1.312927469412459,3,25
159,1.2276165048190186,4,25
160,1.2043101167456507,5,25
161,1.2213236546849866,6,25
162,1.2081951673348652,7,25
163,1.1860635150038334,8,25
164,1.1949423595276276,9,25
165,1.209746781514732,10,25
166,1.2537911283474696,11,25
167,0.5108375515134733,12,25
168,1.153728348389564,1,27
169,2.3679933949710774,2,27
170,1.798941073038233,3,27
171,1.5537057252843225,4,27
172,1.4163155001933005,5,27
173,1.3991102150481105,6,27
174,1.3893927454782935,7,27
175,1.3856282973840959,8,27
176,1.4141841113815103,9,27
177,1.4679137764063046,10,27
178,1.5080935854920197,11,27
179,1.284801063622596,12,27
180,0.5890261817529343,1,29
181,1.4585960335612826,2,29
182,1.2901611820863206,3,29
183,1.2070339422003034,4,29
184,1.1777212131309147,5,29
185,1.1254172658097437,6,29
186,1.114396018701181,7,29
187,1.1172050224411982,8,29
188,1.1318779434384878,9,29
189,1.1402929713288146,10,29
190,1.1475764595311926,11,29
191,0.7832066635129415,12,29
192,0.14506455377178246,1,31
193,1.0425122696180988,2,31
194,1.108237342037669,3,31
195,1.124140766283502,4,31
196,1.1044324482400965,5,31
197,1.0949962581073889,6,31
198,1.0965958412068475,7,31
199,1.0966014049309671,8,31
200,1.0977697984696506,9,31
201,1.138789447064054,10,31
202,1.1557851256640228,11,31
203,0.5721711029542542,12,31
204,0.43523431783868716,1,17
205,1.7286748606676392,2,17
206,1.4432757129879619,3,17
207,1.3597409262626818,4,17
208,1.2974464556214365,5,17
209,1.2753284854814533,6,17
210,1.2897358982886713,7,17
211,1.2794097724118372,8,17
212,1.2817774116486158,9,17
213,1.3651729251473683,10,17
214,1.3872935585219701,11,17
215,0.8377356103955579,12,17
216,0.32593965930105817,1,19
217,1.4361725127301188,2,19
218,1.4252962329164067,3,19
219,1.3653589090621874,4,19
220,1.344153652365817,5,19
221,1.3461751902094816,6,19
222,1.3064226265822905,7,19
223,1.2802833519151664,8,19
224,1.245244594303839,9,19
225,1.2464579314376107,10,19
226,1.2531581883498941,11,19
227,0.48463294805296103,12,19
228,0.10515111924474552,1,21
229,1.1094341317458087,2,21
230,1.1227542296596051,3,21
231,1.103103700487457,4,21
232,1.0916120988270561,5,21
233,1.0962448161550604,6,21
234,1.0948433378002878,7,21
235,1.073612686706049,8,21
236,1.0738347016889147,9,21
237,1.0514732156454996,10,21
238,1.0428966284473868,11,21
239,0.07172338118066511,12,21
240,0.5686411593773444,1,24
241,1.5923499794725475,2,24
242,1.45271732602181,3,24
243,1.3574599968648517,4,24
244,1.3137047077319628,5,24
245,1.3056713972471685,6,24
246,1.2967748010395272,7,24
247,1.3065902868578765,8,24
248,1.3412531839566544,9,24
249,1.4190341002058724,10,24
250,1.4733548611408156,11,24
251,1.5100340598223008,12,24
252,0.7459934087962531,1,26
253,1.7620474691659271,2,26
254,1.4924709947572006,3,26
255,1.399138698687228,4,26
256,1.3360583835723343,5,26
257,1.3270095310769567,6,26
258,1.305225791413832,7,26
259,1.2750992752658254,8,26
260,1.2819059332285765,9,26
261,1.2754008254853602,10,26
262,1.2508738071396284,11,26
263,0.6278672316358082,12,26
264,0.14195463436922934,1,28
265,1.0579734670430445,2,28
266,1.092493997911526,3,28
267,1.0948679736083387,4,28
268,1.0774555464454787,5,28
269,1.0554151657844881,6,28
270,1.0720247540961683,7,28
271,1.0577759860397167,8,28
272,1.062564045405403,9,28
273,1.087074107046809,10,28
274,1.104084058642644,11,28
275,0.011011557801076004,12,28
276,0.1548919523133042,1,30
277,1.182895783339047,2,30
278,1.1093421405420134,3,30
279,1.0874749421984575,4,30
280,1.092269794595837,5,30
281,1.0683816924762015,6,30
282,1.0708728674814578,7,30
283,1.049681515585585,8,30
284,1.0676523660151283,9,30
285,1.069464488002381,10,30
286,1.092996570669361,11,30
287,0.0928858775725824,12,30
