,Dimensionality,Layer,Subject
0,0.7507184736835143,1,02
1,0.7357426520093941,2,02
2,0.7503624921024249,3,02
3,0.7344879454443062,4,02
4,0.711776410590687,5,02
5,0.7238640911464894,6,02
6,0.6890508237497985,7,02
7,0.6846481430637563,8,02
8,0.587461085990756,9,02
9,0.5621425553815664,10,02
10,0.5862594957474302,11,02
11,0.5862580923852639,12,02
12,1.148538837283353,1,03
13,1.119568329693519,2,03
14,1.0662426250809025,3,03
15,1.007161908784066,4,03
16,1.0914899495773571,5,03
17,1.0493400655335445,6,03
18,0.9671352504108384,7,03
19,0.8105533426864672,8,03
20,0.6326484738120871,9,03
21,0.5986571122246862,10,03
22,0.540485785070653,11,03
23,0.7424223340326211,12,03
24,0.24600047125471383,1,04
25,0.22740758257225513,2,04
26,0.2560378267768201,3,04
27,0.23779338420363658,4,04
28,0.25236729174170064,5,04
29,0.23667081621615163,6,04
30,0.20123124622379904,7,04
31,0.1748786312859506,8,04
32,0.19414812203342752,9,04
33,0.2549417987365887,10,04
34,0.2433029383587844,11,04
35,0.1439956425604699,12,04
36,0.391032753490771,1,06
37,0.3892268471350442,2,06
38,0.37160132104922905,3,06
39,0.38790988053526343,4,06
40,0.35692104541095915,5,06
41,0.3637677130012715,6,06
42,0.35087469713998165,7,06
43,0.31803107164487915,8,06
44,0.3038773154387836,9,06
45,0.27965395692744865,10,06
46,0.29597241732453106,11,06
47,0.5257101269994819,12,06
48,0.47945778485512036,1,08
49,0.46845626652222244,2,08
50,0.4977361163318283,3,08
51,0.5195843520967462,4,08
52,0.4815013756427646,5,08
53,0.4974507702091476,6,08
54,0.45654820905113863,7,08
55,0.4123226753087672,8,08
56,0.4167217116852384,9,08
57,0.3845417279128822,10,08
58,0.4265662381848805,11,08
59,0.3663834287527077,12,08
60,0.5030915959228064,1,09
61,0.4898211427648168,2,09
62,0.4334770652103187,3,09
63,0.5017153372273508,4,09
64,0.5960039167043362,5,09
65,0.5690383054997599,6,09
66,0.5536411648820239,7,09
67,0.5469011845869404,8,09
68,0.5354909034069756,9,09
69,0.4850771018681041,10,09
70,0.5146970281096745,11,09
71,0.379649822744234,12,09
72,0.7210418793199637,1,10
73,0.7277197773387886,2,10
74,0.6930312512918853,3,10
75,0.6652492338719833,4,10
76,0.6912732361095428,5,10
77,0.6803372923336707,6,10
78,0.6500702385768693,7,10
79,0.6362795021341686,8,10
80,0.5754118980293297,9,10
81,0.5355060916203234,10,10
82,0.4972686077777346,11,10
83,0.9224684294450549,12,10
84,0.21260466052272367,1,12
85,0.2122560983338655,2,12
86,0.23795442630305189,3,12
87,0.26060018498479876,4,12
88,0.23946221538045345,5,12
89,0.21943673507033687,6,12
90,0.24527561994006478,7,12
91,0.22702888157923576,8,12
92,0.24184197896994197,9,12
93,0.21647705114102075,10,12
94,0.19978340159504046,11,12
95,0.6675270252193508,12,12
96,0.27206187880774424,1,14
97,0.25315470986353444,2,14
98,0.19445151204589714,3,14
99,0.17548269748334028,4,14
100,0.19842091167655604,5,14
101,0.1896836722566128,6,14
102,0.1930576308468401,7,14
103,0.19765386415530525,8,14
104,0.16684266536580836,9,14
105,0.148060130875517,10,14
106,0.1431405232367069,11,14
107,0.5008128390518052,12,14
108,0.3975441340542015,1,15
109,0.36175297812396756,2,15
110,0.29444093787516484,3,15
111,0.3161950199757032,4,15
112,0.3468541298362489,5,15
113,0.3956651821676916,6,15
114,0.41767765528457307,7,15
115,0.3670608235606434,8,15
116,0.36759261901640616,9,15
117,0.3666973693709152,10,15
118,0.4126070061517104,11,15
119,0.45646865083129706,12,15
120,0.2763032100491094,1,18
121,0.3043611279582746,2,18
122,0.33904964620832334,3,18
123,0.35431787086667554,4,18
124,0.3608408005623625,5,18
125,0.3818246756772161,6,18
126,0.3864544978593727,7,18
127,0.4251038569997464,8,18
128,0.39932649422370503,9,18
129,0.3689176480578294,10,18
130,0.3568215753425796,11,18
131,0.11420969162069447,12,18
132,0.06630429830584532,1,20
133,0.07223048165104339,2,20
134,0.07098477394632755,3,20
135,0.060618392073042954,4,20
136,0.05762639896172865,5,20
137,0.07246316767569592,6,20
138,0.06922155120280665,7,20
139,0.061620986846764744,8,20
140,0.06712539879056086,9,20
141,0.09736831441476716,10,20
142,0.07100537873122664,11,20
143,0.7499870445379546,12,20
144,0.6678871480310565,1,22
145,0.6887329696115132,2,22
146,0.6523176569007203,3,22
147,0.7170783991712144,4,22
148,0.6444318164987622,5,22
149,0.5779809637766753,6,22
150,0.5992784110803063,7,22
151,0.5983710505446718,8,22
152,0.6065723517450008,9,22
153,0.595975507576433,10,22
154,0.5186970668473359,11,22
155,0.5720952349828078,12,22
156,0.39244633522010486,1,25
157,0.4114879657430027,2,25
158,0.3543083328791455,3,25
159,0.35744957506041397,4,25
160,0.3639281670219189,5,25
161,0.3693245258142659,6,25
162,0.3699703199827094,7,25
163,0.3372281919904593,8,25
164,0.3641869228473497,9,25
165,0.27358951979710133,10,25
166,0.20066023863014917,11,25
167,0.4031068259385685,12,25
168,1.1537283483895684,1,27
169,1.230382930159604,2,27
170,1.1859860256045376,3,27
171,1.2061960166165802,4,27
172,1.2383177779756054,5,27
173,1.2821468803904879,6,27
174,1.2090780857047145,7,27
175,1.1261650420405616,8,27
176,1.0657956846425567,9,27
177,0.9053368975744011,10,27
178,0.9360012132041696,11,27
179,1.1878937545472867,12,27
180,0.5890261817529386,1,29
181,0.5341342025227401,2,29
182,0.5397220122994312,3,29
183,0.5787399471843538,4,29
184,0.548013484769453,5,29
185,0.5629943346038287,6,29
186,0.5673708382517396,7,29
187,0.5604892861609782,8,29
188,0.545461795039078,9,29
189,0.481308901890833,10,29
190,0.4440217940541054,11,29
191,0.7536783681156031,12,29
192,0.1450645537717797,1,31
193,0.1300921710724994,2,31
194,0.16319578117207362,3,31
195,0.197099614561112,4,31
196,0.19821546636087142,5,31
197,0.1992425348141059,6,31
198,0.178295540912757,7,31
199,0.1471656652593916,8,31
200,0.1292746428487072,9,31
201,0.08225557633413925,10,31
202,0.07551668559375398,11,31
203,0.5756819551538791,12,31
204,0.4352343178386893,1,17
205,0.4015068381929395,2,17
206,0.3905117668534076,3,17
207,0.3696798329312058,4,17
208,0.4371491158180052,5,17
209,0.39436595520111917,6,17
210,0.4734178424316859,7,17
211,0.5063942593509296,8,17
212,0.49138397178565185,9,17
213,0.45468009525687025,10,17
214,0.4570340292741544,11,17
215,0.8804438012573264,12,17
216,0.32593965930105623,1,19
217,0.3418455503480289,2,19
218,0.34697181228319607,3,19
219,0.3479490657672193,4,19
220,0.34839820744945565,5,19
221,0.359108927060613,6,19
222,0.3633787463443016,7,19
223,0.3507296580221947,8,19
224,0.3411532869023078,9,19
225,0.37798744206802154,10,19
226,0.35875476202893997,11,19
227,0.5122392191166635,12,19
228,0.10515111924474453,1,21
229,0.12107893292455424,2,21
230,0.13781609283384547,3,21
231,0.11454495390007356,4,21
232,0.09963818742692605,5,21
233,0.08475011062802437,6,21
234,0.0821132959013293,7,21
235,0.062053116949908546,8,21
236,0.05964103310144446,9,21
237,0.04124549640659222,10,21
238,0.04831284242959525,11,21
239,0.06276664641895714,12,21
240,0.5686411593773493,1,24
241,0.5454040332819279,2,24
242,0.5506931649566712,3,24
243,0.5763534583419325,4,24
244,0.5735793363245184,5,24
245,0.5488043100943052,6,24
246,0.5878576782115204,7,24
247,0.5952399047350917,8,24
248,0.5835252802888924,9,24
249,0.5936463361143088,10,24
250,0.5722670830868584,11,24
251,1.072412961066557,12,24
252,0.745993408796251,1,26
253,0.6831115135567446,2,26
254,0.6905288406408285,3,26
255,0.6795024425670262,4,26
256,0.7017395183611659,5,26
257,0.6704980752046606,6,26
258,0.5480398526297546,7,26
259,0.49134529349425854,8,26
260,0.44471694205482226,9,26
261,0.4474510182206066,10,26
262,0.4149164042294401,11,26
263,0.512480526281282,12,26
264,0.14195463436922956,1,28
