,Dimensionality,Layer,Subject
0,0.7507184736835143,1,02
1,0.7727146754741683,2,02
2,0.8283906506362607,3,02
3,0.835437067961758,4,02
4,0.8660765567991736,5,02
5,0.8316920016985474,6,02
6,0.8482614980407499,7,02
7,0.8176656352809183,8,02
8,0.7558325641622242,9,02
9,0.7286459720633565,10,02
10,0.737530502977118,11,02
11,0.6241068564770922,12,02
12,1.148538837283353,1,03
13,1.1789969395824698,2,03
14,1.2396704194762933,3,03
15,1.2197939940130091,4,03
16,1.2273028334587943,5,03
17,1.2649845912678281,6,03
18,1.1154132427045793,7,03
19,1.0591469361755048,8,03
20,1.107125248971449,9,03
21,1.2057584539431472,10,03
22,1.1365407923445379,11,03
23,0.7703177444302098,12,03
24,0.24600047125471383,1,04
25,0.256245977408286,2,04
26,0.22826849646144007,3,04
27,0.2292497808617838,4,04
28,0.20928234515869326,5,04
29,0.24044075628945852,6,04
30,0.29821018987226633,7,04
31,0.28967431771712326,8,04
32,0.2575785364208989,9,04
33,0.24324082718867443,10,04
34,0.27758866194738635,11,04
35,0.15320739030743552,12,04
36,0.391032753490771,1,06
37,0.3697643455305831,2,06
38,0.3532278713008818,3,06
39,0.3800187540998876,4,06
40,0.3279857582908981,5,06
41,0.30451169570481534,6,06
42,0.32438835911974134,7,06
43,0.32330376373749076,8,06
44,0.35787957927285335,9,06
45,0.3478824740995686,10,06
46,0.33931562589163416,11,06
47,0.5772191316395368,12,06
48,0.47945778485512036,1,08
49,0.48266590502968204,2,08
50,0.4760844934208657,3,08
51,0.4695159063873365,4,08
52,0.5093014650633606,5,08
53,0.46236782152431066,6,08
54,0.45480378403696886,7,08
55,0.45943445482626605,8,08
56,0.4785955352782239,9,08
57,0.4482079410910106,10,08
58,0.4746729686926729,11,08
59,0.4421687350125169,12,08
60,0.5030915959228064,1,09
61,0.47339744742592466,2,09
62,0.49224640741268993,3,09
63,0.5685584002341177,4,09
64,0.5630091357484426,5,09
65,0.5974003011425145,6,09
66,0.5488518942008468,7,09
67,0.5232887808199818,8,09
68,0.5679731534909916,9,09
69,0.5846273826458255,10,09
70,0.6061149462099209,11,09
71,0.3583651475842808,12,09
72,0.7210418793199637,1,10
73,0.7045491764660639,2,10
74,0.6976379690497693,3,10
75,0.7277511788976501,4,10
76,0.7593274367576257,5,10
77,0.8089191133215742,6,10
78,0.7925225170544024,7,10
79,0.7991459581608017,8,10
80,0.7691900709390268,9,10
81,0.832293246026104,10,10
82,0.8947432055099602,11,10
83,0.9042011610373591,12,10
84,0.21260466052272367,1,12
85,0.2563151827465069,2,12
86,0.2832109658834153,3,12
87,0.3555018399275559,4,12
88,0.3862339072845163,5,12
89,0.42701904887045183,6,12
90,0.44232686762848133,7,12
91,0.46889849285682395,8,12
92,0.46996217906770016,9,12
93,0.45643045963463563,10,12
94,0.4564110225982488,11,12
95,0.6987626298232729,12,12
96,0.27206187880774424,1,14
97,0.22590099067269495,2,14
98,0.17744928203002355,3,14
99,0.16338286818743492,4,14
100,0.15168296740463152,5,14
101,0.10712437846480932,6,14
102,0.07259163872372729,7,14
103,0.08037267489022483,8,14
104,0.06192086150432352,9,14
105,0.09759651232083111,10,14
106,0.10767426868157484,11,14
107,0.5142311728474198,12,14
108,0.3975441340542015,1,15
109,0.3513977743644256,2,15
110,0.3339789947486129,3,15
111,0.3216072923871501,4,15
112,0.3737358862748199,5,15
113,0.35942510578251713,6,15
114,0.3650817618186167,7,15
115,0.31974271855433556,8,15
116,0.31393877181744034,9,15
117,0.3093381394439808,10,15
118,0.31832700426667526,11,15
119,0.4303439024556014,12,15
120,0.2763032100491094,1,18
121,0.27016729188107785,2,18
122,0.2582834572620813,3,18
123,0.2664725082044404,4,18
124,0.2091530834716538,5,18
125,0.20711981911134364,6,18
126,0.20648030522632857,7,18
127,0.18922560661273038,8,18
128,0.20161422207591292,9,18
129,0.22223778072457426,10,18
130,0.2814011603972777,11,18
131,0.10182019093937619,12,18
132,0.06630429830584532,1,20
133,0.06288252753487572,2,20
134,0.07255403521842839,3,20
135,0.06930653249962536,4,20
136,0.06811727758971646,5,20
137,0.11190495488608619,6,20
138,0.11682641047873328,7,20
139,0.11147149068556501,8,20
140,0.1250783467044994,9,20
141,0.09259058030058966,10,20
142,0.16677774463259198,11,20
143,0.779737046517073,12,20
144,0.6678871480310565,1,22
145,0.6354621540433566,2,22
146,0.6644047867390588,3,22
147,0.6181353455768134,4,22
148,0.5441369052940503,5,22
149,0.5250907547327196,6,22
150,0.5217978671325951,7,22
151,0.5557933656242419,8,22
152,0.6398163224161245,9,22
153,0.742256374536011,10,22
154,0.6970786417998116,11,22
155,0.5792306022348945,12,22
156,0.39244633522010486,1,25
157,0.33723834291133287,2,25
158,0.30668163195207676,3,25
159,0.27872154206818306,4,25
160,0.31082640579586784,5,25
161,0.3111791420575896,6,25
162,0.26030880756525887,7,25
163,0.21688219929587674,8,25
164,0.22831103892606816,9,25
165,0.23226578136780843,10,25
166,0.20770473608193607,11,25
167,0.38259180247545405,12,25
168,1.1537283483895684,1,27
169,1.18751972935759,2,27
170,1.2101739929928799,3,27
171,1.1881088702585216,4,27
172,1.2267927515540726,5,27
173,1.2670359379406273,6,27
174,1.1406376288535252,7,27
175,1.147975297582351,8,27
176,1.1110661677377796,9,27
177,1.06723226663779,10,27
178,1.1660102064212,11,27
179,1.1104997589035202,12,27
180,0.5890261817529386,1,29
181,0.5281635541965244,2,29
182,0.5300616026396654,3,29
183,0.45328629726900715,4,29
184,0.517562423848239,5,29
185,0.4963510031204827,6,29
186,0.39857033461270075,7,29
187,0.4464005038811111,8,29
188,0.5432750186907246,9,29
189,0.5629966054977534,10,29
190,0.700045400223834,11,29
191,0.794968331419318,12,29
192,0.1450645537717797,1,31
193,0.1364961037920619,2,31
194,0.1518326608574601,3,31
195,0.1328978498244468,4,31
196,0.13073117559291553,5,31
197,0.13838564689021027,6,31
198,0.16234567931153585,7,31
199,0.19525882997416813,8,31
200,0.2033738594656456,9,31
201,0.17588876327403566,10,31
