,Dimensionality,Layer,Subject
0,0.7507184736835143,1,02
1,1.5648070810698933,2,02
2,1.3814024454408096,3,02
3,1.2423852625331433,4,02
4,1.1763153104700674,5,02
5,1.151194085633095,6,02
6,1.1252047173919706,7,02
7,1.070291770015084,8,02
8,1.0011492273288092,9,02
9,0.936144373565895,10,02
10,0.8988110120682817,11,02
11,0.6227197884113989,12,02
12,1.148538837283353,1,03
13,1.688591849383764,2,03
14,1.3021419849620386,3,03
15,1.2729609301067968,4,03
16,1.3361367124152435,5,03
17,1.3840697576543832,6,03
18,1.427961185966525,7,03
19,1.457957755720043,8,03
20,1.4886622913472456,9,03
21,1.5329303689705491,10,03
22,1.587687855461374,11,03
23,1.235395041147446,12,03
24,0.24600047125471383,1,04
25,1.1712403532304148,2,04
26,0.9901082184830763,3,04
27,0.822702522628302,4,04
28,0.758513589660573,5,04
29,0.7313610574706814,6,04
30,0.7162785584209174,7,04
31,0.701589210971692,8,04
32,0.6897959967490742,9,04
33,0.6772297180464724,10,04
34,0.6774173934667946,11,04
35,0.1322738893914606,12,04
36,0.391032753490771,1,06
37,1.395233021738342,2,06
38,1.1775095904963833,3,06
39,1.0673435903203579,4,06
40,1.0047435528678554,5,06
41,0.9684237087040528,6,06
42,0.9291555205207083,7,06
43,0.8870264628892413,8,06
44,0.8449960829070404,9,06
45,0.8005963285513508,10,06
46,0.7619709128927504,11,06
47,0.5498306772898442,12,06
48,0.47945778485512036,1,08
49,1.4986999003626604,2,08
50,1.1678577912327404,3,08
51,1.0577151698092864,4,08
52,1.0252346543847197,5,08
53,1.0163328608526245,6,08
54,1.0095722458769592,7,08
55,0.9977750141482324,8,08
56,0.9825462910083543,9,08
57,0.9630862722539225,10,08
58,0.9429448405836852,11,08
59,0.1721077155267519,12,08
60,0.5030915959228064,1,09
61,1.416193054495476,2,09
62,1.2239405416585287,3,09
63,1.1407507923731433,4,09
64,1.1083818705160131,5,09
65,1.0554697310611336,6,09
66,1.0003879533496614,7,09
67,0.9556858277544555,8,09
68,0.9253548310665279,9,09
69,0.9123790166901682,10,09
70,0.8998474762608747,11,09
71,0.402333204473923,12,09
72,0.7210418793199637,1,10
73,1.730951146015432,2,10
74,1.2970973494662592,3,10
75,1.1486332633742156,4,10
76,1.1546543391619974,5,10
77,1.2164490922196396,6,10
78,1.25077532110846,7,10
79,1.2589311327180355,8,10
80,1.2441551376257076,9,10
81,1.207107939434987,10,10
82,1.1645891081894828,11,10
83,1.3646905229141235,12,10
84,0.21260466052272367,1,12
85,1.2798566473415256,2,12
86,1.320613389481136,3,12
87,1.3551104556009703,4,12
88,1.3916594944362692,5,12
89,1.4489070350695628,6,12
90,1.4880571018285669,7,12
91,1.4947461756286227,8,12
92,1.4646694066656032,9,12
93,1.4354359818917064,10,12
94,1.4074698153566867,11,12
95,0.589165454096621,12,12
96,0.27206187880774424,1,14
97,1.4797512609502226,2,14
98,1.009466459797021,3,14
99,0.8231964509080338,4,14
100,0.7932957979125994,5,14
101,0.7825070179014438,6,14
102,0.7732327554075435,7,14
103,0.7711498168402703,8,14
104,0.7753157130880257,9,14
105,0.7780804636909749,10,14
106,0.7765153350808409,11,14
107,0.7381203334928004,12,14
108,0.3975441340542015,1,15
109,1.3521930128474362,2,15
110,1.0728267799605498,3,15
111,1.0279135761612594,4,15
112,1.1152164839133303,5,15
113,1.1539435177871475,6,15
114,1.1311893245369247,7,15
115,1.093862466928465,8,15
116,1.060774754239118,9,15
117,1.0111759269699712,10,15
118,0.9566758330827863,11,15
119,0.638965557356839,12,15
120,0.2763032100491094,1,18
121,1.1603131781472804,2,18
122,1.0152113122775002,3,18
123,0.8957945797067716,4,18
124,0.8488097955529175,5,18
125,0.8278283226975914,6,18
126,0.8198108937210329,7,18
127,0.8070307121557473,8,18
128,0.789132161840598,9,18
129,0.7747266007319297,10,18
130,0.7560977997180666,11,18
131,0.08154511339391173,12,18
132,0.06630429830584532,1,20
133,1.0788149359572143,2,20
134,0.9595936501350465,3,20
135,0.8507788704170303,4,20
136,0.8163673345560637,5,20
137,0.7945808730478323,6,20
138,0.7728444173054201,7,20
139,0.7594475781357561,8,20
140,0.7545735144414846,9,20
141,0.7559364879906225,10,20
142,0.761750421784096,11,20
143,0.6064172261788824,12,20
144,0.6678871480310565,1,22
145,1.9567129317346712,2,22
146,1.4197793638808647,3,22
147,1.4448917278918105,4,22
148,1.5571189177539941,5,22
149,1.6214420233641658,6,22
150,1.6697522254369357,7,22
151,1.7135700845040487,8,22
152,1.7498376226162398,9,22
153,1.774244714494233,10,22
154,1.7836789529477508,11,22
155,0.9827059981032564,12,22
156,0.39244633522010486,1,25
157,1.3811246683231606,2,25
158,1.234514993819681,3,25
159,1.2159694299525672,4,25
160,1.263472960189894,5,25
161,1.2923942425153738,6,25
162,1.3037677244000034,7,25
163,1.310938954786439,8,25
