,Dimensionality,Layer,Subject
0,0.7507184736835143,1,02
1,1.5715251184305075,2,02
2,1.352830971783025,3,02
3,1.1684253461682435,4,02
4,1.0523070416864995,5,02
5,1.0053324338094118,6,02
6,0.9847607253794857,7,02
7,0.9679577671814013,8,02
8,0.9406249257701357,9,02
9,0.9140550883065869,10,02
10,0.8957924011834583,11,02
11,0.5860009232755543,12,02
12,1.148538837283353,1,03
13,1.6382565529250908,2,03
14,1.2515728799257928,3,03
15,1.266646705898208,4,03
16,1.3151429109974524,5,03
17,1.3411900726884762,6,03
18,1.3563565595210247,7,03
19,1.3604738117950648,8,03
20,1.3731465051702973,9,03
21,1.3895544839009633,10,03
22,1.4138080244971547,11,03
23,1.1406693950757887,12,03
24,0.24600047125471383,1,04
25,1.173934570343243,2,04
26,0.9747662176911223,3,04
27,0.7800049398974918,4,04
28,0.7530318373484923,5,04
29,0.7317450342550399,6,04
30,0.7044558660758536,7,04
31,0.6703484489744638,8,04
32,0.6352729163283689,9,04
33,0.6038191225362846,10,04
34,0.5763598726232985,11,04
35,0.17455643455103767,12,04
36,0.391032753490771,1,06
37,1.4069617823096277,2,06
38,1.1505381577688167,3,06
39,1.0603156368221243,4,06
40,1.0733150782439391,5,06
41,1.0450291187160177,6,06
42,1.0103419636889004,7,06
43,0.9843311750468788,8,06
44,0.9647592208125255,9,06
45,0.9396542726553899,10,06
46,0.9039926823456884,11,06
47,0.6739713004518724,12,06
48,0.47945778485512036,1,08
49,1.3968227372297284,2,08
50,1.1518850474921118,3,08
51,1.0420597437007062,4,08
52,0.9845795836774959,5,08
53,0.9512933151657499,6,08
54,0.9108805828591132,7,08
55,0.8743808689732158,8,08
56,0.8348914527217163,9,08
57,0.7896087841695342,10,08
58,0.737098464444636,11,08
59,0.10702952938834749,12,08
60,0.5030915959228064,1,09
61,1.4647496976389307,2,09
62,1.1739599778572483,3,09
63,1.0930167652559373,4,09
64,1.0724731335685749,5,09
65,1.063723475827036,6,09
