,Dimensionality,Layer,Subject
0,0.7507184736835119,1,02
1,1.4158068053264778,2,02
2,1.30384543446772,3,02
3,1.251934166589179,4,02
4,1.220510172231934,5,02
5,1.2154192474444487,6,02
6,1.1604486227957806,7,02
7,1.1359877726207708,8,02
8,1.118437446919983,9,02
9,1.1434488467246033,10,02
10,1.158910693763416,11,02
11,0.7771087531941234,12,02
12,1.1485388372833507,1,03
13,1.5396237577387846,2,03
14,1.3564354665318687,3,03
15,1.283792068156554,4,03
16,1.26496755616976,5,03
17,1.2582229938864995,6,03
18,1.2358220930647739,7,03
19,1.1728992912136713,8,03
20,1.1600268159511877,9,03
21,1.179120295419766,10,03
22,1.2062715001185824,11,03
23,0.9325735065623946,12,03
24,0.24600047125471375,1,04
25,1.1651882542403633,2,04
26,1.120410205837791,3,04
27,1.0765819896548157,4,04
28,1.058693897862354,5,04
29,1.0650850538581211,6,04
30,1.0551363567873049,7,04
31,1.007345818642879,8,04
32,1.0326178322315938,9,04
33,1.057742253258381,10,04
34,1.0474666460618622,11,04
35,0.17719421515098654,12,04
36,0.3910327534907716,1,06
37,1.4335945604395264,2,06
38,1.3615518869260543,3,06
39,1.3181375682200958,4,06
40,1.2659379724692978,5,06
41,1.2576183243911276,6,06
42,1.2238358040991657,7,06
43,1.1926083204411435,8,06
44,1.1692220346528963,9,06
45,1.2121381348781295,10,06
46,1.205281871172494,11,06
47,0.5181203144311074,12,06
48,0.4794577848551114,1,08
49,1.427417320408612,2,08
50,1.2802169889604786,3,08
51,1.1951745319024505,4,08
52,1.1173761360514662,5,08
53,1.0702595030849995,6,08
54,1.0458842331228804,7,08
55,1.0164945898177913,8,08
56,1.0243409060101298,9,08
57,1.0684072205467825,10,08
58,1.1413889233730063,11,08
59,0.22737858955082002,12,08
60,0.5030915959228076,1,09
61,1.4217221255340404,2,09
62,1.3294502568820037,3,09
63,1.2744609144021979,4,09
64,1.205846174279024,5,09
65,1.1024775139742953,6,09
66,1.0911615108916484,7,09
67,1.096301536867239,8,09
68,1.087791497265292,9,09
69,1.1372140634571792,10,09
70,1.2208958604533295,11,09
71,0.5838348635282072,12,09
72,0.721041879319961,1,10
73,1.7332751995012938,2,10
74,1.4919656316990624,3,10
75,1.3792789191791743,4,10
76,1.2923986350222747,5,10
77,1.2605722187107964,6,10
78,1.2052900817552732,7,10
79,1.186940434561962,8,10
80,1.1713774398246228,9,10
81,1.2059106237336428,10,10
82,1.2780782172610665,11,10
83,1.0437205349593408,12,10
84,0.21260466052272084,1,12
85,1.215109448420791,2,12
86,1.2053315953388564,3,12
87,1.1528332908143402,4,12
88,1.1288695406353504,5,12
89,1.117589207226477,6,12
90,1.1102453123500362,7,12
91,1.1016215803550649,8,12
92,1.1291890898512222,9,12
93,1.0980052653776577,10,12
94,1.1461176839721232,11,12
95,0.8842037495463032,12,12
96,0.2720618788077409,1,14
97,1.3008270290275188,2,14
98,1.2269616513010504,3,14
99,1.1879224580020453,4,14
100,1.1923730975227258,5,14
101,1.138272785709251,6,14
102,1.108989545751598,7,14
103,1.0862686922671383,8,14
104,1.0701442971849677,9,14
105,1.078421579101087,10,14
106,1.075765112651537,11,14
107,0.6590009512044648,12,14
