,Dimensionality,Layer,Subject
0,0.7507184736835119,1,02
1,0.6800848519407905,2,02
2,0.7105713750639034,3,02
3,0.7892737165752858,4,02
4,0.8349640139477663,5,02
5,0.7944249343393092,6,02
6,0.7344525176399607,7,02
7,0.761141317819295,8,02
8,0.7594662370685945,9,02
9,0.7618164580442288,10,02
10,0.838397759124414,11,02
11,0.6560850394655596,12,02
12,1.1485388372833507,1,03
13,1.2006707482539976,2,03
14,1.231472422956499,3,03
15,1.2529080059187465,4,03
16,1.2702601686445647,5,03
17,1.305680220453715,6,03
18,1.252603816924283,7,03
19,1.286203783211419,8,03
20,1.212813273688532,9,03
21,1.158658716407353,10,03
22,1.0990043179569926,11,03
23,0.7720581270319835,12,03
24,0.24600047125471375,1,04
25,0.22341444186488812,2,04
26,0.23257628758275936,3,04
27,0.20036326069115176,4,04
28,0.23810557945085084,5,04
29,0.248194441752795,6,04
30,0.22550933801162285,7,04
31,0.16554833894992366,8,04
32,0.14546752606403207,9,04
33,0.1487424570415735,10,04
34,0.18384444143132958,11,04
35,0.1592471485870758,12,04
36,0.3910327534907716,1,06
37,0.40384847789362227,2,06
38,0.36945890140131643,3,06
39,0.37819786134146705,4,06
40,0.35525489332126053,5,06
41,0.3895035789418228,6,06
42,0.37946265467144663,7,06
43,0.48316634080450127,8,06
44,0.606752422529416,9,06
45,0.6826729169639993,10,06
46,0.6602370081122294,11,06
47,0.5430695377407174,12,06
48,0.4794577848551114,1,08
49,0.460977051890843,2,08
50,0.40324054623284433,3,08
51,0.38570357147421014,4,08
52,0.3635423728711293,5,08
53,0.41697172567820356,6,08
54,0.4139217091775375,7,08
55,0.4229782610300035,8,08
56,0.42367145055040245,9,08
57,0.5039437338286266,10,08
58,0.4811112015701809,11,08
59,0.48928651707721865,12,08
60,0.5030915959228076,1,09
61,0.5035230616826212,2,09
62,0.5006225539795126,3,09
63,0.5097445082785785,4,09
64,0.47211694108862806,5,09
65,0.5077171609053983,6,09
66,0.5041451926551557,7,09
67,0.4626169790311551,8,09
68,0.4835975235299198,9,09
69,0.5355416307282683,10,09
70,0.5782455898322704,11,09
71,0.4047114930282328,12,09
72,0.721041879319961,1,10
73,0.7328276256394697,2,10
74,0.7488653955282554,3,10
75,0.7717211959645461,4,10
76,0.7995251049714862,5,10
77,0.7789589503571528,6,10
78,0.7462485257967186,7,10
79,0.7578489422933775,8,10
80,0.7171076298132306,9,10
81,0.7379682288175596,10,10
82,0.6750901441064071,11,10
83,0.8477805175853111,12,10
84,0.21260466052272084,1,12
85,0.22495249562752237,2,12
86,0.23896109395192175,3,12
87,0.2290410318588546,4,12
88,0.24500887711259509,5,12
89,0.26232437121984903,6,12
90,0.21591904906973938,7,12
91,0.2603328083476923,8,12
92,0.2551752578002946,9,12
93,0.21983448130202898,10,12
94,0.2615606290040006,11,12
95,0.6878424601054404,12,12
96,0.2720618788077409,1,14
97,0.24737216737503065,2,14
98,0.25614639807615736,3,14
99,0.311321649584586,4,14
100,0.31302821392470626,5,14
101,0.3497221983448478,6,14
102,0.3818952843696091,7,14
103,0.3403890078693319,8,14
104,0.39036163400585056,9,14
105,0.40535007247942834,10,14
106,0.44894299944100896,11,14
107,0.5718986666218178,12,14
108,0.39754413405419753,1,15
109,0.3975143053822444,2,15
110,0.40026495715123467,3,15
111,0.4588815452202496,4,15
112,0.5076386009086618,5,15
113,0.5940751460924995,6,15
114,0.6082762385562277,7,15
115,0.6696430739411762,8,15
116,0.7042520595750195,9,15
117,0.7063223084557676,10,15
118,0.5744465620626675,11,15
119,0.4714492021449483,12,15
120,0.276303210049109,1,18
121,0.2946629285943415,2,18
122,0.30557169519638466,3,18
123,0.3402204443633501,4,18
124,0.302455471769095,5,18
125,0.2887741662281236,6,18
126,0.24864948610544857,7,18
127,0.24416894392596816,8,18
128,0.20570158578438422,9,18
129,0.2407483599821522,10,18
130,0.21486474844357478,11,18
131,0.09554897237949984,12,18
132,0.06630429830584461,1,20
133,0.05712879099605006,2,20
134,0.051026281717207245,3,20
135,0.048043010575805185,4,20
136,0.03966214393104409,5,20
137,0.030546116303762368,6,20
138,0.029041629313945074,7,20
139,0.04448047144059022,8,20
140,0.03438629174591582,9,20
141,0.07491289912563782,10,20
142,0.10357012361375385,11,20
143,0.8772723540898679,12,20
144,0.6678871480310596,1,22
145,0.6462012879158946,2,22
146,0.6814858145959516,3,22
147,0.7021596236212894,4,22
148,0.6537336951935699,5,22
149,0.6726477033266638,6,22
150,0.7097885119931343,7,22
151,0.7907048637331047,8,22
152,0.85010194113592,9,22
153,0.8203871964192454,10,22
154,0.8504267452478628,11,22
155,0.5805774804988307,12,22
156,0.39244633522010725,1,25
157,0.3500287795405427,2,25
158,0.38345026113449565,3,25
159,0.3983814013574003,4,25
160,0.4019063780656976,5,25
161,0.35641576429107813,6,25
162,0.3120638954692267,7,25
163,0.2899877334930355,8,25
164,0.31506804198123745,9,25
165,0.38445269148848804,10,25
166,0.36551201155203406,11,25
167,0.4203661281911861,12,25
168,1.153728348389564,1,27
169,1.1662816792136321,2,27
170,1.1561808170792436,3,27
171,1.1561984119903577,4,27
172,1.1605225227332554,5,27
173,1.2170030755714198,6,27
174,1.2389300645772692,7,27
175,1.2893854713538506,8,27
176,1.298270080831451,9,27
177,1.505893088505524,10,27
178,1.6446621132266177,11,27
179,1.0284919991853272,12,27
180,0.5890261817529343,1,29
181,0.5906921353278453,2,29
182,0.5805371632930996,3,29
183,0.5462885377619997,4,29
184,0.5461841348779543,5,29
185,0.507512365217897,6,29
186,0.4826185566875726,7,29
187,0.42119252707225224,8,29
188,0.391352665400912,9,29
189,0.4762921373941202,10,29
190,0.5685593004843882,11,29
191,0.7599694260607776,12,29
192,0.14506455377178246,1,31
193,0.13204241289510438,2,31
194,0.16094522280366877,3,31
195,0.16345745658491367,4,31
196,0.1906220042090021,5,31
197,0.18538107247161825,6,31
198,0.18961923004026401,7,31
199,0.199941907103633,8,31
200,0.23034492353826302,9,31
201,0.30517450721502704,10,31
202,0.38178300205032173,11,31
203,0.5332982830374524,12,31
204,0.43523431783868716,1,17
205,0.4425506267554029,2,17
206,0.45193920080913225,3,17
207,0.4118762167479432,4,17
208,0.5096190136476036,5,17
209,0.5027182033684542,6,17
210,0.5094174579131775,7,17
211,0.5558657701411222,8,17
212,0.5292292897595374,9,17
213,0.5033493764767993,10,17
214,0.4858366629093156,11,17
215,0.8648766090311537,12,17
216,0.32593965930105817,1,19
217,0.3234391248841269,2,19
218,0.33423286334351765,3,19
219,0.3210856242448494,4,19
220,0.3696043487031075,5,19
221,0.36942974587567873,6,19
222,0.40445944186045907,7,19
223,0.4157934507312447,8,19
224,0.4498720109540173,9,19
225,0.41238781680553793,10,19
226,0.4158437068313879,11,19
227,0.4105586556336569,12,19
228,0.10515111924474552,1,21
229,0.0899692072027326,2,21
230,0.09794346212455841,3,21
231,0.09858305777775983,4,21
232,0.11649980459043018,5,21
233,0.11569475475381559,6,21
234,0.15046195081279337,7,21
235,0.1413992762832552,8,21
236,0.1456221738687265,9,21
237,0.17479345911415453,10,21
238,0.1875261282060423,11,21
239,0.09791796510195887,12,21
240,0.5686411593773444,1,24
241,0.5629303925709581,2,24
242,0.5596100076845133,3,24
243,0.5653839559822215,4,24
244,0.5928267481360386,5,24
245,0.570602283173455,6,24
246,0.5629547286697903,7,24
247,0.5775846794773551,8,24
248,0.6002808550040394,9,24
249,0.7211388102209011,10,24
250,0.7701261836327661,11,24
251,1.1803076068974578,12,24
252,0.7459934087962531,1,26
253,0.7431003422310425,2,26
254,0.7657969722479019,3,26
255,0.7186410711897366,4,26
256,0.7402648552147612,5,26
257,0.7558764036223399,6,26
258,0.6718541400941092,7,26
259,0.7365304116359436,8,26
260,0.6609689013396677,9,26
261,0.6507345963563806,10,26
262,0.7532632771135624,11,26
263,0.5185581219624261,12,26
264,0.14195463436922934,1,28
265,0.13275841482785034,2,28
266,0.11628545538286798,3,28
267,0.128712669707105,4,28
268,0.12652340874278262,5,28
269,0.13679229063370513,6,28
270,0.12922503719129783,7,28
271,0.12824395744013972,8,28
272,0.11704017731500987,9,28
273,0.08691422564786964,10,28
274,0.0561005707631535,11,28
275,7.498565717826699e-05,12,28
276,0.1548919523133042,1,30
277,0.19331812652786626,2,30
278,0.20083158846297577,3,30
279,0.20890854042213444,4,30
280,0.16854740992064002,5,30
281,0.17636955711385718,6,30
282,0.22881017113101562,7,30
283,0.16863264356116883,8,30
284,0.14073544070170824,9,30
285,0.14197268157067094,10,30
286,0.1648638272433303,11,30
287,0.06683284623875999,12,30
