,Dimensionality,Layer,Subject
0,0.7507184736835119,1,02
1,1.6223040329968907,2,02
2,1.196718983495965,3,02
3,1.023789146505236,4,02
4,0.9883591157637122,5,02
5,1.0021879033774381,6,02
6,1.0022297108660074,7,02
7,0.990499349996312,8,02
8,0.9563396099200281,9,02
9,0.9050953693851796,10,02
10,0.8477428732564685,11,02
11,0.8163767513969206,12,02
12,1.1485388372833507,1,03
13,1.727727074026136,2,03
14,1.2739558043538368,3,03
15,1.3248817958565307,4,03
16,1.3501573236188011,5,03
17,1.333896000469479,6,03
18,1.315007898950442,7,03
19,1.3235967941587816,8,03
20,1.3573577823093326,9,03
21,1.403568183985406,10,03
22,1.4232151921177936,11,03
23,1.2548313126789716,12,03
24,0.24600047125471375,1,04
25,1.2314916419572624,2,04
26,0.874430539812229,3,04
27,0.770019307284232,4,04
28,0.7844903154509159,5,04
29,0.8201828829108053,6,04
30,0.8503247186380666,7,04
31,0.8659489429153034,8,04
32,0.8624700501495819,9,04
33,0.8318382512166776,10,04
34,0.7883483277883138,11,04
35,0.23902976568081066,12,04
36,0.3910327534907716,1,06
37,1.4006636874927152,2,06
38,1.239011780421739,3,06
39,1.2283976976469355,4,06
40,1.2451617596119169,5,06
41,1.2328354478237826,6,06
42,1.2138621892819577,7,06
43,1.1833520429398112,8,06
44,1.142733127688517,9,06
45,1.0957450654032452,10,06
46,1.059484821827213,11,06
47,0.5114528917209733,12,06
48,0.4794577848551114,1,08
49,1.4249572430674207,2,08
50,1.088572889402429,3,08
51,1.0455261790585875,4,08
52,1.0353045218904926,5,08
53,1.0242453288868945,6,08
54,0.9855732259644371,7,08
55,0.9217071458011988,8,08
56,0.8525000195866027,9,08
57,0.795683650126934,10,08
58,0.7428598812632492,11,08
59,0.22055929595967508,12,08
60,0.5030915959228076,1,09
61,1.4978926335590603,2,09
62,1.2910850374550646,3,09
63,1.270838102332371,4,09
64,1.1837881112042596,5,09
65,1.1035511339456716,6,09
66,1.057325914860832,7,09
67,1.029852606945985,8,09
68,1.0006156571192593,9,09
