,Dimensionality,Layer,Subject
0,0.7507184736835143,1,02
1,1.542580460530486,2,02
2,1.3881336411021543,3,02
3,1.2804464982021724,4,02
4,1.21744355638482,5,02
5,1.2019217414928793,6,02
6,1.1850571805616872,7,02
7,1.2029962245904497,8,02
8,1.2392076784242658,9,02
9,1.2652707069455342,10,02
10,1.2990150804831044,11,02
11,0.6705104597090078,12,02
12,1.148538837283353,1,03
13,1.651130490576759,2,03
14,1.4345820822813082,3,03
15,1.3322177741661263,4,03
16,1.283737163251146,5,03
17,1.2713736960226392,6,03
18,1.2867656184384182,7,03
19,1.3236793058048146,8,03
20,1.3750530277650985,9,03
21,1.411336810676098,10,03
22,1.4327512554070052,11,03
23,1.1182014451751303,12,03
24,0.24600047125471383,1,04
25,1.1286881912078226,2,04
26,1.1164355278495262,3,04
27,1.084030355005572,4,04
28,1.0816282373921633,5,04
29,1.0810585538195563,6,04
30,1.0883396064065034,7,04
31,1.089382516767215,8,04
32,1.0871687852438576,9,04
33,1.07741138727519,10,04
34,1.0594074180661626,11,04
35,0.21985786970656648,12,04
36,0.391032753490771,1,06
37,1.3934090235078544,2,06
38,1.2680771964504267,3,06
39,1.1851228739636814,4,06
40,1.159041645407128,5,06
41,1.1545779930268263,6,06
42,1.158832316738728,7,06
43,1.1561794924352207,8,06
44,1.1607595416686036,9,06
45,1.1587982131422156,10,06
46,1.1649988144744208,11,06
47,0.5806082178024659,12,06
48,0.47945778485512036,1,08
49,1.4636852117452819,2,08
50,1.2702314006137032,3,08
51,1.1765407264025063,4,08
52,1.1419432649637995,5,08
53,1.1132750779019345,6,08
54,1.113548129094478,7,08
55,1.1285587032793398,8,08
56,1.1437637573264734,9,08
57,1.1591761412769377,10,08
58,1.1643311604423439,11,08
59,0.2141282282864826,12,08
60,0.5030915959228064,1,09
61,1.4299914374054352,2,09
62,1.3006959369612214,3,09
63,1.2270221944146251,4,09
64,1.1940514286696393,5,09
65,1.1658080217189404,6,09
66,1.1407169822547507,7,09
67,1.1161023368581613,8,09
68,1.0944492969029331,9,09
69,1.0952823191657928,10,09
70,1.104513026899898,11,09
71,0.4322177673352381,12,09
72,0.7210418793199637,1,10
73,1.7116267889224812,2,10
74,1.4151810923371706,3,10
75,1.2786482460498032,4,10
76,1.2185312583512315,5,10
77,1.1883932371519332,6,10
78,1.1873282600775266,7,10
79,1.2034734267661016,8,10
80,1.2333138881009171,9,10
81,1.2792754714162469,10,10
82,1.3202910205008453,11,10
83,1.2788621920769225,12,10
84,0.21260466052272367,1,12
85,1.230598856308507,2,12
86,1.170104792012167,3,12
87,1.1454614943996886,4,12
88,1.1625114018381488,5,12
89,1.1988509063562895,6,12
90,1.2287014836757915,7,12
91,1.2630148034256032,8,12
92,1.2829853168308163,9,12
93,1.3095446373303194,10,12
94,1.3276215486429568,11,12
95,0.8823781278199976,12,12
96,0.27206187880774424,1,14
97,1.4259046430490983,2,14
98,1.245969287147258,3,14
99,1.185089927115863,4,14
100,1.1688008784423112,5,14
101,1.1607998878989294,6,14
102,1.1526711389863484,7,14
103,1.1437212822716474,8,14
104,1.1341292349942007,9,14
105,1.1330246669597206,10,14
106,1.1246805857752649,11,14
107,0.6781271999347408,12,14
108,0.3975441340542015,1,15
109,1.4645663580438715,2,15
110,1.2987032392635172,3,15
111,1.1776616049895796,4,15
112,1.1375336654016672,5,15
113,1.1183384561865968,6,15
114,1.0930980415715488,7,15
115,1.0854830003457248,8,15
116,1.0693958778331443,9,15
117,1.0606519858926768,10,15
118,1.052994349041394,11,15
119,0.7560860519274761,12,15
120,0.2763032100491094,1,18
121,1.2605963533157838,2,18
122,1.188460590758206,3,18
123,1.1359515356449443,4,18
124,1.1067182778327895,5,18
125,1.0782721777059907,6,18
126,1.0569541128669284,7,18
127,1.0401032848002802,8,18
128,1.0229935455706665,9,18
129,1.0107032281149655,10,18
130,0.9982290315756868,11,18
131,0.1166208040486526,12,18
132,0.06630429830584532,1,20
133,1.1084438871272069,2,20
134,1.1320340621668687,3,20
135,1.1228053348418108,4,20
136,1.1184118137793022,5,20
137,1.1438829269552002,6,20
138,1.1537608233675227,7,20
139,1.166902558677874,8,20
140,1.1628596116574406,9,20
141,1.1514948838024215,10,20
142,1.1405689038578266,11,20
143,0.8284869386984085,12,20
144,0.6678871480310565,1,22
145,1.977624899938507,2,22
146,1.60448153043687,3,22
147,1.4521763573870587,4,22
148,1.4264622644632206,5,22
149,1.4477893714926464,6,22
150,1.4992915238859923,7,22
151,1.5737057721804257,8,22
152,1.6512865255144515,9,22
153,1.690604966420932,10,22
154,1.6900117064004376,11,22
155,0.9088115481930134,12,22
156,0.39244633522010486,1,25
157,1.4191820746212493,2,25
158,1.2821243948497663,3,25
159,1.2228349253798836,4,25
160,1.2111723762438513,5,25
161,1.2105786362809483,6,25
162,1.2253062143629794,7,25
163,1.2294077871780713,8,25
164,1.236194697359208,9,25
165,1.2365348333981516,10,25
166,1.2457126117087445,11,25
167,0.6049844107039778,12,25
168,1.1537283483895684,1,27
169,2.534429055625745,2,27
170,1.7532773984405166,3,27
171,1.522312392542724,4,27
172,1.4365741685860667,5,27
173,1.4141954399737335,6,27
174,1.4109724021662045,7,27
175,1.4178255825712447,8,27
176,1.414223976003376,9,27
177,1.4303505704845925,10,27
178,1.4588681057420663,11,27
179,1.718207273085508,12,27
180,0.5890261817529386,1,29
181,1.487396402995287,2,29
182,1.245495805878267,3,29
183,1.155366299504497,4,29
184,1.1424986234518137,5,29
