,Dimensionality,Layer,Subject
0,0.7507184736835143,1,02
1,1.5350375189174297,2,02
2,1.2817449469495215,3,02
3,1.1978971415707973,4,02
4,1.1755287621018318,5,02
5,1.1593777095729014,6,02
6,1.1505706507113478,7,02
7,1.1374583210206402,8,02
8,1.115382541501994,9,02
9,1.0833294454536313,10,02
10,1.049624010782021,11,02
11,0.9005531704786579,12,02
12,1.148538837283353,1,03
13,1.6784692791882425,2,03
14,1.337539077961889,3,03
15,1.2364938242635808,4,03
16,1.2344407728010467,5,03
17,1.237366900278255,6,03
18,1.2092241678543663,7,03
19,1.1668764630474442,8,03
20,1.1189126961795903,9,03
21,1.069990183553415,10,03
22,1.0298864809822568,11,03
23,1.0108553968174705,12,03
24,0.24600047125471383,1,04
25,1.1349853200518147,2,04
26,1.1077674654016185,3,04
27,1.0118749864714922,4,04
28,0.92365573424602,5,04
29,0.8769252999730797,6,04
30,0.8561118816764444,7,04
31,0.8552138378245905,8,04
32,0.8565011288364044,9,04
33,0.8563095753795146,10,04
34,0.8521581236920025,11,04
35,0.1510566049409925,12,04
36,0.391032753490771,1,06
37,1.4293119589707,2,06
38,1.2532167646137164,3,06
39,1.1590957138187163,4,06
40,1.1831885757941607,5,06
41,1.245758203391027,6,06
42,1.2828658483642408,7,06
43,1.2892673601267728,8,06
44,1.2772232020054004,9,06
45,1.2654107691094878,10,06
46,1.262740413237837,11,06
47,0.8308168399822081,12,06
48,0.47945778485512036,1,08
49,1.3976562194925277,2,08
50,1.2219828888947162,3,08
51,1.1768788777246366,4,08
52,1.174547827171442,5,08
53,1.1862648243054703,6,08
54,1.1924711373286694,7,08
55,1.1970236602475837,8,08
56,1.2028159290657947,9,08
57,1.2070544424938603,10,08
58,1.2093807240654684,11,08
59,0.20500600110846812,12,08
60,0.5030915959228064,1,09
61,1.441782257977671,2,09
62,1.2137078662519545,3,09
63,1.089715147018906,4,09
64,1.048628954987041,5,09
65,1.0279629727367592,6,09
66,1.010734937370744,7,09
67,0.9972750453350803,8,09
68,0.9895768503804632,9,09
69,0.9910042013393888,10,09
70,1.0083296493193852,11,09
71,0.5134166903812545,12,09
72,0.7210418793199637,1,10
73,1.7682475188155196,2,10
74,1.3011070427898923,3,10
75,1.1549996696994256,4,10
76,1.1698021679308783,5,10
