,Dimensionality,Layer,Subject
0,0.7507184736835143,1,02
1,0.44447474164371653,2,02
2,0.48487284108864626,3,02
3,0.10110239708761096,4,02
4,0.024741729246910506,5,02
5,0.029112684580019293,6,02
6,0.07745729502919292,7,02
7,0.15503095085896548,8,02
8,0.27678108602500856,9,02
9,0.30367146160883146,10,02
10,0.30525503105061774,11,02
11,0.5527806988932629,12,02
12,1.148538837283353,1,03
13,0.9711286162821726,2,03
14,0.9454797437977662,3,03
15,0.7329891714360306,4,03
16,0.5466122620828839,5,03
17,0.48701000920967863,6,03
18,0.5782969146618469,7,03
19,0.6372741174228564,8,03
20,0.6367890971847228,9,03
21,0.5962947956924326,10,03
22,0.5652497195694001,11,03
23,0.7722964860589299,12,03
24,0.24600047125471383,1,04
25,0.05373869415454387,2,04
26,0.08559304935648382,3,04
27,0.03547764068961304,4,04
28,0.05417293665022471,5,04
29,0.04063475475985594,6,04
30,0.07332388610936127,7,04
31,0.07419172442979653,8,04
32,0.13232322386015888,9,04
33,0.14685885544971536,10,04
34,0.12219906005504569,11,04
35,0.23734911280096274,12,04
36,0.391032753490771,1,06
37,0.3430746163626611,2,06
38,0.28355243412115233,3,06
39,0.193669106957052,4,06
40,0.14663146940524963,5,06
41,0.12074790965612182,6,06
42,0.1657200544273074,7,06
43,0.18997966772348976,8,06
44,0.24051881061728317,9,06
45,0.3168205964872852,10,06
46,0.34698698876814865,11,06
47,0.6075216071864293,12,06
48,0.47945778485512036,1,08
49,0.44750701510986135,2,08
50,0.6092158475932633,3,08
51,0.47092994251397247,4,08
52,0.35261677386961243,5,08
53,0.3061210838813409,6,08
54,0.29650641779117554,7,08
55,0.24468108779131492,8,08
56,0.1723172257477592,9,08
57,0.14251049708861388,10,08
58,0.13076251595071325,11,08
59,0.1890437388488885,12,08
60,0.5030915959228064,1,09
61,0.36257017849168377,2,09
62,0.4229048439647851,3,09
63,0.30383111340047175,4,09
64,0.22426436784589376,5,09
65,0.16547555138922143,6,09
66,0.1941903567215443,7,09
67,0.22357944702506907,8,09
68,0.2475877331825715,9,09
69,0.24194174815165703,10,09
70,0.2525501559150238,11,09
71,0.4832505476797231,12,09
72,0.7210418793199637,1,10
73,0.455754005192468,2,10
74,0.3927347944349107,3,10
75,0.20603374421806417,4,10
76,0.12165365628878128,5,10
77,0.07329813701386961,6,10
78,0.06629821041019651,7,10
79,0.08350353283820958,8,10
80,0.1599289976949175,9,10
81,0.3013058479360731,10,10
82,0.44620418624645813,11,10
83,1.0119488540975472,12,10
84,0.21260466052272367,1,12
85,0.38947808012254065,2,12
86,0.07934796971057467,3,12
87,0.06308355316024329,4,12
88,0.06942159940804957,5,12
89,0.10578630556443061,6,12
90,0.17953430942971146,7,12
91,0.3457030970618154,8,12
92,0.5178810534329992,9,12
93,0.5970821334744351,10,12
94,0.5515631256049881,11,12
95,0.6630112441187551,12,12
96,0.27206187880774424,1,14
97,0.3430331218689679,2,14
98,0.40631700599601167,3,14
99,0.29855832220761075,4,14
100,0.185897957490922,5,14
101,0.09168069508682067,6,14
102,0.03530336779046968,7,14
103,0.027307627121777832,8,14
104,0.04690597757147119,9,14
105,0.09146114123756786,10,14
106,0.1746497343178908,11,14
107,0.6359762253513623,12,14
108,0.3975441340542015,1,15
109,0.3137140910413064,2,15
